id,lng,lat,name,regnumber,industry,reglocation,businessscope,phonenumber,email,regcapital,regstatus,reginstitute,legalpersonname,approvedtime,estiblishtime,totime,updatetimes,companyorgtype,base,actualcapital,orgapprovedinstitute,orgnumber,branchcount,investcount,comabnoinfo,companybidcount,copyrightregcount,investorcount,empcount,staffcount,comchaninfocount,annurepyear,comabnoinfocount,patentcount,lawsuitcount,bondcount,tmcount,investorlist,stafflist,stafflisttypejoin
166359349,104.705519,31.50470126,绵阳诗兰姆汽车零部件有限公司,5.11E+14,汽车制造业,安县工业园区汽车零部件产业园,汽车零部件、模具、机械设备及配件开发、制造、销售；自产产品售后服务。(以上经营范围不涉及前置许可，涉及许可证的依据许可证经营),0816-6155266,zhangdongmei@schlemmer.com.cn,500,存续,四川省绵阳市安县工商行政管理局,毛明,1.41E+12,1.35E+12,1.99E+12,1.48E+12,有限责任公司（非自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,7,3,0,3,0,0,0,0,0,"宁波诗兰姆汽车零部件有限公司,","王刚,周燕燕,毛明,","经理 经理 ,监事 监事 ,执行董事 执行董事 ,"
166483137,104.705519,31.50470126,绵阳西磁科技有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳高新区火炬西街北段81号,磁性材料、电子元器件、电子材料、仪器设备研发、生产、销售，服务及进出口业务。,0816-2555182,china_west01@163.com,4567.5,存续,四川省绵阳市工商局高新分局,许天奇,1.45E+12,1.13E+12,3.25E+13,1.48E+12,有限责任公司（自然人投资或控股的法人独资）,sc,,,,0,7,0,0,0,1,5,8,2,3,0,5,0,0,0,"西南应用磁学研究所,","刘强,陈浩,陈劲松,赵淳,周永川,许天奇,薛勇健,蒋运石,","董事 董事 ,董事 董事 ,董事 董事 ,董事 董事 ,董事 董事 ,董事长 董事长 ,监事 监事 ,董事 董事 ,"
166734460,104.705519,31.50470126,绵阳蜀邦实业有限公司,5.11E+14,批发业,绵阳市经开区南湖街326号附216号,建筑装饰材料的生产、销售；化工产品（不含易燃易爆易制毒品）、新型材料、墙体材料、环保产品、高效节能产品研发、生产、销售；装饰材料、五金交电、有色金属材料的销售；矿产品加工、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,0816-2309713,2406021531@qq.com,1000,存续,四川省绵阳市工商行政管理局,张峻,1.48E+12,9.52E+11,1.86E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,1,2,3,3,0,0,2,0,5,"郭翠华,雷翔,","张峻,雷翔,","执行董事 执行董事 ,监事 监事 ,"
167211233,104.7672254,31.49939596,四川科莱电梯股份有限公司,5.11E+14,建筑安装业,绵阳市游仙区石马工业集中区,电梯、自动扶梯、自动人行道、电梯控制设备及电梯零部件的生产和销售， 电梯安装及维修改造，衡器产品的生产和销售，机械加工；电子设备、电子测量仪器、电子机械产品、工业自动控制设备的销售；进出口贸易（国家禁止项目除外）；科技信息咨询及技术服务。,0816-5012567,cl@myclimb.cn,4000,存续,四川省绵阳市工商行政管理局,余海跃,1.47E+12,1.06E+12,3.25E+13,1.48E+12,其他股份有限公司(非上市),sc,,,,3,4,0,1,0,48,1,8,7,3,0,13,3,0,5,"彭兴平,杨平华,雷晓燕,魏建军,胡霄松,余海跃,聂文清,李凤保,胡胜利,许继东,胡立民,彭山平,王永秦,韩一红,杨红梅,夏红军,何明贵,唐开荣,刘涌,郑东,金春雨,顾凌云,曾兵,黄鑫,李柔霖,虞丽君,白义波,李西川,尹远,潘宁,王玉桃,范伟,杨耿,戴庶沁,梁丛友,杨志军,孙金山,张品健,陈景玉,李勇,周飞,杜芳,刘晓伟,贾岗,陶淼,程玉涛,四川堂宏实业集团有限公司,四川省科学城环通电器总公司,","张小平,张爱民,郑东,马俊,许成林,高堂宏,高义杰,余海跃,","董事 董事 ,董事长 董事长 ,监事 监事 ,监事 监事 ,监事 监事 ,董事 董事 ,董事 董事 ,董事兼总经理 董事兼总经理 ,"
168429031,104.705519,31.50470126,四川绵阳华元航升环保科技有限公司,5.11E+14,专用设备制造业,绵阳高新区路南工业区,机动车配件制造、销售，汽车尾气催化、净化系统产品研发、制造、销售，货物进出口、技术进出口（法律、法规禁止项目除外，限制项目凭许可证经营）。,18681658298,280196646@qq.com,1446,存续,四川省绵阳市工商局高新分局,胡长青,1.45E+12,1.20E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,4,0,2,4,3,0,8,2,0,3,"齐茹萍,胡长青,陈美华,绵阳高新区天力机械有限责任公司,","胡长青,陈美华,","执行董事兼总经理 ,监事 ,"
168429199,104.6859311,31.46602695,绵阳高新区天力机械有限责任公司,5.11E+14,汽车制造业,绵阳高新区路南工业区,汽车发动机零配件及机器零配件的加工、制造、销售。,2532316,740800676@qq.com,1000,存续,四川省绵阳市工商局高新分局,陈美华,1.45E+12,1.05E+12,1.69E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,5,1,3,2,3,0,1,0,0,0,"郭钢,王翔卫,王秀君,陈美华,杨梅,","徐思伟,陈美华,王翔卫,","监事 ,执行董事 ,总经理 ,"
169245333,104.9331493,31.95242667,江油联福特种锻造有限公司,5.11E+14,通用设备制造业,江油市三合镇桂香村（工业开发区东区）,锻钢件、金属结构件的制造、销售；通用机械加工；铸造件加工；钢材销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-3220641,314366108@qq.com,70,存续,四川省绵阳市江油市工商行政管理局,蒲红,1.48E+12,1.16E+12,2.74E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,1,0,0,0,2,0,1,0,3,0,1,2,0,0,"蒲红,尞治贞,","蒲红,","执行董事兼总经理 ,"
171252566,102.8991597,30.36748094,四川科瑞达电子技术有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳科创区创新中心2号楼1楼,企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,0816-6335580,199330046@qq.com,500,存续,四川省绵阳市工商行政管理局,陈坤,1.47E+12,1.40E+12,3.25E+13,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,4,3,2,2,12,2,0,6,0,0,0,"陈子荣,王芳,陈坤,","王芳,陈坤,","监事 ,执行董事 ,"
177768637,104.705519,31.50470126,绵阳锐洋新材料技术开发有限公司,5.11E+14,研究和试验发展,绵阳市游仙经济开发区三江路1号,橡胶材料的技术开发，辐射加工技术开发及服务，生产、销售辐射交联、聚合、固化系列产品，辐射加工专用化工材料及制品（不含危险化学品）、电力电缆高压预制式附件、光缆光纤接续附件的销售，废旧金属、废旧物资、废旧电子元件、废旧橡胶（国家政策限制的品种除外）的收购、加工、销售，商品和技术的进出口贸易（国家限定公司经营或禁止进出口的商品及技术除外）。（以上经营范围中依法须经批准的项目，经相关部门批准后方可开展经营活动）,13890153438,27985968@qq.com,10000,存续,四川省绵阳市游仙区工商行政管理局,王多孝,1.46E+12,1.15E+12,2.10E+12,1.48E+12,有限责任公司(自然人投资或控股),sc,,,,0,0,0,0,0,2,4,2,11,3,0,2,0,0,3,"王多孝,景兵,","王多孝,任高锐,","执行董事 ,监事 ,"
177769325,104.7690419,31.49975135,四川久远科技股份有限公司,5.11E+14,计算机、通信和其他电子设备制造业,四川省绵阳市游仙区中经路科学城工业园区内,研发、生产、销售化工产品及材料（不含危险化学品）、塑料、橡胶、高分子改性材料及电子、机电、机械产品；钢质管道防腐系列产品；电力电缆高压预制式附件；光缆（纤）接续附件；辐射加工及技术开发服务；经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务（国家限定公司经营和国家禁止进出口的商品及技术除外）；经营进料加工和“三来一补”业务。,0816-2489140,419159095@qq.com,4200,存续,四川省绵阳市工商行政管理局,梁益忠,1.44E+12,9.78E+11,3.25E+13,1.47E+12,其他股份有限公司(非上市),sc,,,,0,7,0,0,0,6,1,8,3,3,0,14,0,0,1,"四川汉龙（集团）有限公司,北京中体改投资顾问有限责任公司,绵阳市科学城华能科技实业公司,四川省科学城西核高技术开发总公司,四川久远（集团）有限责任公司,四川省科学城国营海天实业总公司,","李晓华,田志强,刘亚东,侯春梅,赵德智,梁益忠,隋涵蓉,绪明,","董事 ,董事 ,监事 ,监事 ,董事兼总经理 ,董事长 ,监事 ,董事 ,"
177944650,104.2583414,31.96252731,北川羌族自治县六合汽轮机材料有限公司,5.11E+14,通用设备制造业,北川羌族自治县通口镇通泉村,汽轮机配件及材料、专用锻材、锻件、铸件产品的生产、加工、销售。（以上经营项目需前置审批的，取得许可证后方可经营）,0816-3639257,,1000,存续,四川省绵阳市北川县工商行政管理局,熊建新,1.47E+12,1.18E+12,2.76E+12,1.48E+12,有限责任公司（自然人投资或控股的法人独资）,sc,,,,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,"四川六合锻造股份有限公司,","熊建新,","董事长 ,"
177945264,104.7580884,31.75162326,四川六合锻造股份有限公司,5.11E+14,金属制品业,江油市三合镇羊河村,金属锻件、锻材、铸件及材料生产、加工、销售，锻造、铸造工艺及材料技术开发，通用机械设备及备件、汽轮机零部件及材料生产、加工、销售，进出口业务（国家禁止或限制的除外）。,0816-3639257,,8243.5393,存续,四川省绵阳市工商行政管理局,熊建新,1.42E+12,1.08E+12,2.63E+12,1.47E+12,股份有限公司(非上市、自然人投资或控股),sc,,,,0,4,0,0,0,23,4,10,2,3,0,50,4,0,4,"王春江,赵西平,何新,张华国,艾广权,洪玉春,熊建新,罗明,雷德江,蒋洪波,黄志永,曾令军,刘永新,尹恒,熊玉梅,王宁,熊科阳,李媛,李观群,高刚毅,代忠明,苏州仁华创业投资有限公司,苏州合盈创业投资管理有限公司,","王霞,郭旭东,梁勇,蒋代明,王春江,尹恒,李凤明,罗明,王胜东,熊建新,","监事 ,董事 ,董事 ,董事 ,监事 ,董事 ,董事 ,董事 ,监事 ,董事长 ,"
178943551,104.705519,31.50470126,绵阳才智软件有限公司,5.11E+14,科技推广和应用服务业,绵阳科创区西南科技大学国家大学科技园区,计算机软硬件开发、技术服务、技术转让、技术维护及系统集成服务；电子产品及配件的销售、安装；广告设计、制作、发布及代理；计算机辅助设备的销售及咨询。,13795771194,317638404@qq.com,30,存续,四川省绵阳市工商行政管理局,张秋梅,1.45E+12,1.39E+12,3.25E+13,1.48E+12,其他有限责任公司,sc,,,,0,0,0,0,0,4,0,3,5,2,0,0,0,0,0,"陈念年,张秋梅,李波,曹昉,","李波,张秋梅,陈长志,","经理 ,执行董事 ,监事 ,"
182309554,104.705519,31.50470126,绵阳昊音丰科电子有限公司,5.11E+14,计算机、通信和其他电子设备制造业,绵阳市经开区溏汛镇金广村七组,电子产品及通信设备研发、生产及销售，机电产品制造及销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动）***,2494705,,10,存续,四川省绵阳市工商行政管理局,赵清国,1.42E+12,1.42E+12,3.25E+13,1.48E+12,有限责任公司(自然人独资),sc,,,,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,"赵清国,","赵清国,常显锋,","执行董事 ,监事 ,"
186745206,104.7658134,31.47869766,四川东材科技集团股份有限公司,5.11E+14,医药制造业,绵阳市经济技术开发区洪恩东路68号,绝缘材料、高分子材料、精细化工材料的生产、销售，危险化学品(含丙酮、甲苯、醋酸酐、甲基乙基酮、有毒品、易燃液体、腐蚀品、氧化剂和有机过氧化物、易燃固体、自燃和遇湿易燃物品)、非药品类易制毒化学品（含醋酸酐、丙酮、甲苯、乙醚、硫酸、盐酸、三氯甲烷）的销售。科技信息咨询、技术服务，出口本企业自产的绝缘材料及其生产设备和原辅料，进口本企业生产、科研所需的原辅材料、机械设备、仪器仪表及零配件。,0816-2972570,tangjian2@emtco.cn,61576,存续,四川省绵阳市工商行政管理局,于少波,1.47E+12,7.88E+11,3.25E+13,1.48E+12,其他股份有限公司(上市),sc,,,,3,7,0,0,0,4,6,12,0,3,0,110,12,0,5,"广州诚信创业投资有限公司,广州高金技术产业集团有限公司,广州金悦塑业有限公司,四川新运科贸有限公司,","赵平,于少波,徐坚,尹胜,李文权,简青,唐安斌,杨鸣波,马庆柯,熊玲瑶,马宗桂,宗跃强,","监事 ,董事长 ,董事 ,董事 ,监事 ,监事 ,董事 ,董事 ,监事 ,董事 ,董事 ,监事 ,"
190196940,104.705519,31.50470126,雅化集团绵阳实业有限公司,5.11E+14,专用设备制造业,绵阳市游仙区新桥镇,民用爆破器材的生产、销售。电镀及金属表面加工处理，金属材料加工，技术服务及咨询；机械设备制造、销售、安装、租赁及维修；钢材、建筑材料销售，环保设备制造、安装；自有房屋租赁；装卸业务；进出口贸易（国家限定公司经营或禁止进出口的商品及技术除外）。（以上经营范围中依法须经批准的项目，经相关部门批准后方可开展经营活动）,0816-2777212,178559851@qq.com,17710,存续,四川省绵阳市游仙区工商行政管理局,高欣,1.46E+12,8.95E+11,1.68E+12,1.48E+12,有限责任公司（自然人投资或控股的法人独资）,sc,,,,1,12,0,0,0,1,0,3,5,3,0,130,0,0,2,"四川省雅化实业集团股份有限公司,","高欣,胡强,李学平,","董事长 ,监事 ,监事 ,"
192350037,104.7672875,31.50320043,四川久远智能监控有限责任公司,5.11E+14,建筑安装业,绵阳市绵山路64号附34号,火灾报警、保安、消防电子产品、消防器材产品、报警源产品的设计、生产、销售，相关工程安装服务，电子产品、 计算机应用产品，提供技术咨询服务;安防技术防范工程设计、安装、维修。（以上项目取得许可后方可经营）,0816-2482326,,800,存续,四川省科学城工商行政管理局,蔡为民,1.47E+12,9.97E+11,1.58E+12,1.48E+12,其他有限责任公司,sc,,,,1,2,0,0,5,2,5,10,3,3,0,12,0,0,1,"四川久远投资控股有限公司,河北北大青鸟环宇消防设备有限公司,","王国强,蔡为民,魏平,高俊艳,林锋,崔蓉,任春燕,侯春梅,康亚臻,德杰,","董事 董事 ,董事长 董事长 ,监事 监事 ,董事 董事 ,董事 董事 ,监事 监事 ,监事 监事 ,董事 董事 ,董事 董事 ,董事 董事 ,"
